Year_Week,Week_Start_Date,Product_ID,Category,Base_Price,Selling_Price,Is_Promo,Qty_Sold,Revenue_Realized,Qty_Sold_Lag1,Qty_Sold_Avg_4W,Sales_Velocity,Views_Last_1W,TryOn_Last_1W,Cart_Adds_Last_1W,Discount_Depth,Price_Change_Rate
2025-W01,2025-01-06,14,Masculine,799000,776171.4285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142858,-0.028571428571428633
2025-W02,2025-01-13,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.07352941176470583
2025-W03,2025-01-20,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W04,2025-01-27,14,Masculine,799000,741928.5714285715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.031746031746031814
2025-W05,2025-02-03,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307684
2025-W06,2025-02-10,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W07,2025-02-17,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W08,2025-02-24,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W09,2025-03-03,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W10,2025-03-10,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W11,2025-03-17,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W12,2025-03-24,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W13,2025-03-31,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W14,2025-04-07,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W15,2025-04-14,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W16,2025-04-21,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W17,2025-04-28,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W18,2025-05-05,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W19,2025-05-12,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W20,2025-05-19,14,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W21,2025-05-26,14,Masculine,799000,787585.7142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714235,-0.014285714285714244
2025-W22,2025-06-02,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.08695652173913047
2025-W23,2025-06-09,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W24,2025-06-16,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W25,2025-06-23,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W26,2025-06-30,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W27,2025-07-07,14,Masculine,799000,719100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W28,2025-07-14,14,Masculine,799000,804707.1428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071428571428571175,0.11904761904761903
2025-W29,2025-07-21,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.04255319148936172
2025-W30,2025-07-28,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W31,2025-08-04,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W32,2025-08-11,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W33,2025-08-18,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W34,2025-08-25,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W35,2025-09-01,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W36,2025-09-08,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W37,2025-09-15,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W38,2025-09-22,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W39,2025-09-29,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W40,2025-10-06,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W41,2025-10-13,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W42,2025-10-20,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W43,2025-10-27,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W44,2025-11-03,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W45,2025-11-10,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W46,2025-11-17,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W47,2025-11-24,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W48,2025-12-01,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W49,2025-12-08,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W50,2025-12-15,14,Masculine,799000,838950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2022-W04,2022-01-24,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W05,2022-01-31,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W06,2022-02-07,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W07,2022-02-14,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W08,2022-02-21,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W09,2022-02-28,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W10,2022-03-07,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W11,2022-03-14,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W12,2022-03-21,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W13,2022-03-28,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W14,2022-04-04,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W15,2022-04-11,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W16,2022-04-18,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W17,2022-04-25,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W18,2022-05-02,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W19,2022-05-09,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W20,2022-05-16,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W21,2022-05-23,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W22,2022-05-30,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W23,2022-06-06,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W24,2022-06-13,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W25,2022-06-20,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W26,2022-06-27,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W27,2022-07-04,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W28,2022-07-11,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W29,2022-07-18,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W30,2022-07-25,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W31,2022-08-01,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W32,2022-08-08,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W33,2022-08-15,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W34,2022-08-22,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W35,2022-08-29,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W36,2022-09-05,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W37,2022-09-12,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W38,2022-09-19,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W39,2022-09-26,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W40,2022-10-03,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W41,2022-10-10,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W42,2022-10-17,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W43,2022-10-24,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W44,2022-10-31,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W45,2022-11-07,15,Masculine,799000,672000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589486858573217,0.0
2022-W46,2022-11-14,15,Masculine,799000,649714.2857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18684069372429823,-0.0331632653061225
2022-W47,2022-11-21,15,Masculine,799000,646000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212771,-0.0057167985927879875
2022-W48,2022-11-28,15,Masculine,799000,678000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15143929912390486,0.04953560371517028
2022-W49,2022-12-05,15,Masculine,799000,702000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140175219023774,0.035398230088495575
2022-W50,2022-12-12,15,Masculine,799000,702000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140175219023774,0.0
2022-W51,2022-12-19,15,Masculine,799000,702000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140175219023774,0.0
2022-W52,2022-12-26,15,Masculine,799000,704750.0,0,10.0,7047500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11795994993742176,0.003917378917378918
2023-W01,2023-01-02,15,Masculine,799000,713000.0,0,7.0,4991000.0,10.0,2.5,10.0,21.0,9.0,5.0,0.1076345431789737,0.011706278822277403
2023-W02,2023-01-09,15,Masculine,799000,719111.1111111111,0,11.0,7910222.222222222,7.0,4.25,-0.2727272727272727,14.0,14.0,2.0,0.09998609372827139,0.008570983325541548
2023-W03,2023-01-16,15,Masculine,799000,724000.0,0,17.0,12308000.0,11.0,7.0,0.5,15.0,23.0,4.0,0.09386733416770965,0.006798516687268215
2023-W04,2023-01-23,15,Masculine,799000,724000.0,0,10.0,7240000.0,17.0,11.25,0.5,30.0,11.0,8.0,0.09386733416770965,0.0
2023-W05,2023-01-30,15,Masculine,799000,724000.0,0,12.0,8688000.0,10.0,11.25,-0.3888888888888889,13.0,7.0,3.0,0.09386733416770965,0.0
2023-W06,2023-02-06,15,Masculine,799000,724000.0,0,25.0,18100000.0,12.0,12.5,0.18181818181818182,25.0,14.0,10.0,0.09386733416770965,0.0
2023-W07,2023-02-13,15,Masculine,799000,724000.0,0,19.0,13756000.0,25.0,16.0,1.0,38.0,31.0,5.0,0.09386733416770965,0.0
2023-W08,2023-02-20,15,Masculine,799000,724000.0,0,18.0,13032000.0,19.0,16.5,-0.23076923076923078,21.0,18.0,6.0,0.09386733416770965,0.0
2023-W09,2023-02-27,15,Masculine,799000,724000.0,0,4.0,2896000.0,18.0,18.5,-0.05,26.0,16.0,4.0,0.09386733416770965,0.0
2023-W10,2023-03-06,15,Masculine,799000,724000.0,0,0.0,0.0,4.0,16.5,-0.7368421052631579,4.0,0.0,0.0,0.09386733416770965,0.0
2023-W11,2023-03-13,15,Masculine,799000,724000.0,0,2.0,1448000.0,0.0,10.25,-0.8,2.0,1.0,0.0,0.09386733416770965,0.0
2023-W12,2023-03-20,15,Masculine,799000,724000.0,0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.09386733416770965,0.0
2023-W13,2023-03-27,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,1.5,-0.6666666666666666,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W14,2023-04-03,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W15,2023-04-10,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W16,2023-04-17,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W17,2023-04-24,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W18,2023-05-01,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W19,2023-05-08,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W20,2023-05-15,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W21,2023-05-22,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W22,2023-05-29,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W23,2023-06-05,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W24,2023-06-12,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W25,2023-06-19,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W26,2023-06-26,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W27,2023-07-03,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W28,2023-07-10,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W29,2023-07-17,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W30,2023-07-24,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W31,2023-07-31,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W32,2023-08-07,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W33,2023-08-14,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W34,2023-08-21,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W35,2023-08-28,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W36,2023-09-04,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W37,2023-09-11,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W38,2023-09-18,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W39,2023-09-25,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W40,2023-10-02,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W41,2023-10-09,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W42,2023-10-16,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W43,2023-10-23,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W44,2023-10-30,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W45,2023-11-06,15,Masculine,799000,724000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386733416770965,0.0
2023-W46,2023-11-13,15,Masculine,799000,670428.5714285715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16091543000178787,-0.07399368587213884
2023-W47,2023-11-20,15,Masculine,799000,649000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877346683354193,-0.031962497336458624
2023-W48,2023-11-27,15,Masculine,799000,688428.5714285715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383872698015376,0.060752806515518454
2023-W49,2023-12-04,15,Masculine,799000,741000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259073842302877,0.07636439095247968
2023-W50,2023-12-11,15,Masculine,799000,741000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259073842302877,0.0
2023-W51,2023-12-18,15,Masculine,799000,741000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259073842302877,0.0
2023-W52,2023-12-25,15,Masculine,799000,741000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259073842302877,0.0
2024-W00,2024-01-01,15,Masculine,799000,770000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03629536921151444,0.03913630229419703
2024-W01,2024-01-08,15,Masculine,799000,781600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02177722152690864,0.015064935064935066
2024-W02,2024-01-15,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02226202661207779
2024-W03,2024-01-22,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W04,2024-01-29,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W05,2024-02-05,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W06,2024-02-12,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W07,2024-02-19,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W08,2024-02-26,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W09,2024-03-04,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W10,2024-03-11,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W11,2024-03-18,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W12,2024-03-25,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W13,2024-04-01,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W14,2024-04-08,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W15,2024-04-15,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W16,2024-04-22,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W17,2024-04-29,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W18,2024-05-06,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W19,2024-05-13,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W20,2024-05-20,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W21,2024-05-27,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W22,2024-06-03,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W23,2024-06-10,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W24,2024-06-17,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W25,2024-06-24,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W26,2024-07-01,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W27,2024-07-08,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W28,2024-07-15,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W29,2024-07-22,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W30,2024-07-29,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W31,2024-08-05,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W32,2024-08-12,15,Masculine,799000,799000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
